lender_id, country_code, inviter_id, invitee_count, loan_count
12079, US, -1, 0, 30
12080, US, -1, 0, 9
12081, BR, -1, 2, 42
12082, US, -1, 0, 52
12083, US, -1, 1, 14
12084, NO, -1, 0, 9
12085, US, -1, 0, 19
12086, NL, -1, 1, 10
12087, , -1, 0, 2
12088, US, -1, 0, 8
12089, , -1, 0, 3
12090, US, -1, 1, 19
12091, US, -1, 0, 2
12092, , -1, 0, 4
12093, US, -1, 2, 58
12094, ES, -1, 0, 4
12095, US, -1, 0, 18
12096, NZ, -1, 0, 102
12097, US, -1, 0, 3
12098, , 6720, 0, 2
12099, US, -1, 0, 31
12100, BE, -1, 0, 2
12101, , -1, 0, 2
12102, US, -1, 0, 7
12103, US, -1, 0, 20
12104, US, -1, 0, 15
12105, , -1, 0, 46
12106, US, -1, 0, 20
12107, US, -1, 0, 23
12108, CA, -1, 1, 34
12109, US, -1, 0, 14
12110, US, -1, 0, 19
12111, , -1, 0, 2
12112, CA, -1, 0, 8
12113, US, -1, 0, 18
12114, , -1, 0, 7
12115, UY, -1, 0, 2
12116, NL, -1, 0, 6
12117, , -1, 0, 2
12118, US, -1, 0, 14
12119, US, -1, 10, 49
12120, , -1, 4, 7
12121, , -1, 0, 12
12122, US, -1, 1, 22
12123, US, -1, 0, 16
12124, , -1, 0, 18
12125, , -1, 2, 17
12126, ES, -1, 4, 109
12127, US, -1, 0, 10
12128, , -1, 0, 7
12129, US, -1, 0, 15
12130, , -1, 0, 7
12131, , -1, 0, 5
12132, , -1, 0, 6
12133, SE, -1, 0, 30
12134, US, -1, 1, 79
12135, US, -1, 2, 16
12136, US, -1, 0, 14
12137, IE, 409, 0, 5
12138, US, -1, 1, 36
12139, US, -1, 0, 5
12140, US, -1, 0, 28
12141, , -1, 0, 2
12142, US, -1, 8, 214
12143, BR, -1, 0, 19
12144, CA, -1, 0, 5
12145, , -1, 0, 12
12146, US, -1, 0, 34
12147, NL, -1, 0, 21
12148, CA, -1, 0, 5
12149, US, -1, 1, 24
12150, IE, -1, 0, 22
12151, , -1, 1, 43
12152, US, -1, 0, 8
12153, , -1, 0, 7
12154, US, -1, 0, 6
12155, CA, -1, 1, 15
12156, , -1, 0, 7
12157, , -1, 0, 40
12158, , -1, 0, 20
12159, US, -1, 0, 286
12160, US, -1, 0, 20
12161, CA, -1, 0, 44
12162, US, -1, 0, 4
12163, , -1, 0, 25
12164, US, -1, 0, 6
12165, GB, -1, 0, 11
12166, , -1, 0, 3
12167, CA, -1, 0, 11
12168, US, -1, 0, 112
12169, , -1, 2, 10
12170, US, -1, 0, 50
12171, US, -1, 0, 4
12172, , -1, 1, 2
12173, US, -1, 0, 93
12174, US, -1, 2, 38
12175, US, -1, 4, 21
12176, US, -1, 0, 151
12177, , -1, 0, 10
12178, US, -1, 0, 103
12179, GB, -1, 2, 8
12180, US, -1, 3, 62
12181, CA, -1, 5, 32
12182, FI, -1, 0, 9
12183, US, -1, 1, 46
12184, US, -1, 0, 13
12185, , -1, 0, 8
12186, US, -1, 0, 6
12187, US, -1, 0, 65
12188, , -1, 0, 2
12189, US, -1, 0, 4
12190, DE, -1, 3, 28
12191, IT, -1, 1, 11
12192, US, -1, 0, 10
12193, US, -1, 0, 70
12194, US, -1, 0, 35
12195, , -1, 0, 6
12196, US, -1, 2, 93
12197, US, -1, 0, 144
12198, US, -1, 0, 3
12199, NL, -1, 0, 43
12200, GB, -1, 0, 21
12201, , -1, 0, 10
12202, , -1, 0, 2
12203, US, -1, 0, 34
12204, CR, -1, 2, 81
12205, US, -1, 0, 42
12206, US, -1, 1, 810
12207, NL, -1, 1, 64
12208, , -1, 1, 43
12209, CA, -1, 0, 16
12210, CA, -1, 0, 44
12211, US, -1, 0, 7
12212, US, -1, 3, 90
12213, US, -1, 0, 13
12214, US, -1, 0, 41
12215, US, -1, 1, 7
12216, US, -1, 0, 9
12217, US, -1, 3, 18
12218, US, -1, 1, 101
12219, , -1, 0, 3
12220, US, -1, 0, 29
12221, US, -1, 0, 25
12222, US, -1, 0, 24
12223, US, -1, 0, 15
12224, US, -1, 0, 17
12225, DE, -1, 1, 10
12226, DE, -1, 0, 13
12227, US, -1, 0, 56
12228, , -1, 0, 9
12229, GB, -1, 0, 11
12230, , -1, 0, 5
12231, US, -1, 0, 20
12232, , -1, 0, 15
12233, , -1, 1, 13
12234, , -1, 1, 3
12235, , -1, 1, 3
12236, CA, -1, 38, 77
12237, IT, -1, 2, 62
12238, US, -1, 0, 7
12239, , -1, 0, 5
12240, NL, -1, 4, 73
12241, CA, -1, 0, 7
12242, US, -1, 0, 13
12243, NL, -1, 0, 27
12244, US, -1, 0, 87
12245, US, -1, 0, 5
12246, US, -1, 1, 21
12247, US, -1, 0, 5
12248, US, -1, 0, 15
12249, US, -1, 1, 25
12250, , -1, 1, 2
12251, , -1, 0, 2
12252, , -1, 0, 1
12253, US, -1, 0, 9
12254, , -1, 0, 3
12255, , -1, 0, 7
12256, US, -1, 0, 19
12257, US, -1, 0, 30
12258, CH, -1, 1, 82
12259, , -1, 0, 2
12260, US, -1, 0, 10
12261, US, -1, 0, 2
12262, US, -1, 0, 8
12263, , -1, 0, 6
12264, , -1, 0, 4
12265, , -1, 0, 4
12266, GB, -1, 0, 3
12267, US, -1, 0, 50
12268, US, -1, 0, 4
12269, US, -1, 1, 17
12270, US, -1, 1, 18
12271, , -1, 0, 28
12272, CA, -1, 0, 8
12273, , -1, 0, 63
12274, , -1, 0, 48
12275, CA, -1, 0, 13
12276, US, -1, 1, 159
12277, CA, -1, 3, 17
12278, SE, -1, 1, 65
12279, US, -1, 0, 26
12280, KZ, -1, 0, 30
12281, , -1, 0, 8
12282, US, -1, 0, 47
12283, DE, -1, 1, 22
12284, SE, 2774, 1, 9
12285, US, -1, 0, 3
12286, US, -1, 2, 35
12287, , -1, 1, 30
12288, , -1, 0, 31
12289, GB, -1, 4, 234
12290, US, -1, 1, 10
12291, US, -1, 0, 44
12292, JP, -1, 0, 44
12293, US, -1, 0, 82
12294, SE, -1, 0, 10
12295, US, -1, 3, 47
12296, , -1, 2, 16
12297, US, -1, 1, 6
12298, , -1, 0, 3
12299, US, -1, 0, 3
12300, US, -1, 0, 10
12301, US, -1, 0, 7
12302, , -1, 0, 5
12303, US, -1, 0, 104
12304, US, -1, 1, 94
12305, US, -1, 1, 206
12306, , -1, 0, 6
12307, US, -1, 0, 6
12308, , -1, 0, 9
12309, , -1, 0, 15
12310, US, -1, 0, 7
12311, , -1, 0, 19
12312, , -1, 1, 25
12313, US, -1, 2, 36
12314, , -1, 0, 28
12315, US, -1, 0, 5
12316, , -1, 0, 4
12317, US, -1, 3, 30
12318, US, -1, 1, 372
12319, CA, -1, 3, 256
12320, , -1, 0, 8
12321, , -1, 0, 7
12322, CA, -1, 1, 18
12323, CA, -1, 0, 7
12324, , -1, 0, 20
12325, , -1, 0, 2
12326, CA, -1, 1, 31
12327, , -1, 0, 5
12328, US, -1, 1, 10
12329, , -1, 0, 19
12330, US, -1, 0, 101
12331, , -1, 0, 3
12332, US, -1, 0, 5
12333, US, -1, 0, 21
12334, US, -1, 0, 47
12335, US, -1, 0, 6
12336, US, -1, 0, 6
12337, US, -1, 0, 26
12338, , -1, 0, 21
12339, CA, -1, 1, 46
12340, , -1, 4, 6
12341, GB, -1, 0, 31
12342, , -1, 0, 5
12343, US, -1, 0, 14
12344, US, -1, 0, 321
12345, US, -1, 0, 10
12346, US, -1, 1, 8
12347, CA, -1, 0, 29
12348, US, -1, 2, 25
12349, US, -1, 3, 22
12350, US, -1, 0, 42
12351, CA, -1, 1, 9
12352, CA, -1, 1, 104
12353, , -1, 0, 28
12354, US, -1, 0, 20
12355, , -1, 0, 28
12356, US, -1, 0, 33
12357, , -1, 1, 6
12358, US, -1, 0, 11
12359, US, -1, 0, 39
12360, , -1, 0, 8
12361, US, -1, 0, 37
12362, CA, -1, 0, 49
12363, , -1, 1, 6
12364, US, -1, 0, 29
12365, US, -1, 6, 60
12366, US, -1, 0, 2
12367, CA, -1, 1, 22
12368, US, -1, 0, 4
12369, , -1, 0, 9
12370, US, -1, 0, 27
12371, US, -1, 1, 94
12372, US, -1, 0, 3
12373, CA, -1, 0, 15
12374, US, -1, 0, 3
12375, , -1, 0, 2
12376, KH, -1, 0, 4
12377, , -1, 0, 60
12378, US, -1, 0, 6
12379, US, -1, 0, 4
12380, , -1, 1, 15
12381, GB, -1, 0, 8
12382, US, -1, 0, 69
12383, US, -1, 0, 21
12384, , -1, 0, 5
12385, US, -1, 0, 6
12386, , -1, 1, 12
12387, GB, -1, 1, 162
12388, , -1, 0, 4
12389, , -1, 0, 32
12390, , -1, 0, 6
12391, US, -1, 0, 106
12392, , 12125, 1, 3
12393, US, -1, 14, 116
12394, , -1, 0, 3
12395, US, -1, 0, 9
12396, US, -1, 2, 29
12397, CA, -1, 0, 4
12398, , -1, 0, 6
12399, US, -1, 0, 25
12400, US, -1, 0, 19
12401, , -1, 0, 6
12402, US, -1, 1, 199
12403, US, -1, 0, 72
12404, US, -1, 0, 9
12405, US, -1, 1, 31
12406, US, -1, 0, 35
12407, , -1, 0, 5
12408, US, -1, 1, 11
12409, , -1, 4, 17
12410, US, -1, 2, 21
12411, , -1, 0, 4
12412, US, -1, 0, 20
12413, US, -1, 0, 44
12414, , -1, 0, 7
12415, US, -1, 0, 9
12416, US, -1, 0, 2
12417, , -1, 0, 4
12418, GB, -1, 0, 4
12419, FR, -1, 4, 61
12420, US, -1, 0, 21
12421, CA, -1, 0, 140
12422, , -1, 4, 26
12423, CA, -1, 0, 34
12424, CA, -1, 1, 16
12425, US, -1, 0, 8
12426, US, -1, 0, 39
12427, US, -1, 1, 24
12428, US, -1, 3, 29
12429, CA, -1, 1, 29
12430, US, -1, 0, 17
12431, AT, -1, 1, 22
12432, , -1, 0, 20
12433, , -1, 0, 24
12434, US, -1, 2, 46
12435, US, -1, 0, 98
12436, , -1, 0, 4
12437, CA, -1, 9, 185
12438, DK, -1, 0, 25
12439, US, -1, 0, 11
12440, US, -1, 0, 9
12441, , -1, 0, 3
12442, , 12392, 0, 2
12443, US, -1, 4, 45
12444, , -1, 0, 2
12445, CA, -1, 0, 4
12446, US, -1, 0, 4
12447, CA, -1, 0, 11
12448, US, -1, 0, 26
12449, US, -1, 3, 88
12450, US, -1, 0, 24
12451, , -1, 0, 11
12452, US, -1, 0, 20
12453, , -1, 0, 6
12454, NO, -1, 1, 30
12455, US, -1, 1, 13
12456, US, -1, 0, 6
12457, PT, -1, 0, 42
12458, US, -1, 0, 5
12459, , -1, 0, 9
12460, US, -1, 0, 82
12461, , -1, 0, 16
12462, US, -1, 2, 16
12463, US, -1, 0, 26
12464, AU, -1, 0, 14
12465, , -1, 0, 12
12466, US, 15750, 1, 21
12467, , -1, 0, 2
12468, US, -1, 0, 4
12469, CA, -1, 2, 16
12470, US, 11211, 1, 2
12471, , -1, 0, 26
12472, US, -1, 0, 2
12473, US, -1, 0, 15
12474, US, -1, 0, 8
12475, NO, -1, 0, 31
12476, DE, -1, 0, 22
12477, US, -1, 0, 24
12478, US, -1, 0, 41
12479, CA, -1, 1, 219
12480, , -1, 0, 8
12481, , -1, 0, 2
12482, US, -1, 0, 96
12483, , -1, 0, 7
12484, US, -1, 6, 115
12485, US, -1, 1, 6
12486, US, -1, 0, 67
12487, US, -1, 2, 47
12488, , -1, 0, 3
12489, , -1, 0, 16
12490, CA, -1, 0, 33
12491, US, -1, 0, 39
12492, CA, -1, 0, 16
12493, CA, -1, 3, 59
12494, KW, -1, 1, 917
12495, US, -1, 0, 18
12496, GB, -1, 0, 17
12497, , -1, 1, 21
12498, , -1, 0, 5
12499, CA, -1, 0, 71
12500, CA, -1, 0, 21
12501, US, -1, 1, 140
12502, , -1, 2, 7
12503, US, -1, 1, 7
12504, , -1, 1, 4
12505, US, -1, 0, 5
12506, US, -1, 0, 129
12507, FI, -1, 0, 36
12508, US, -1, 0, 19
12509, CA, -1, 1, 44
12510, , -1, 1, 14
12511, US, -1, 0, 4
12512, , -1, 0, 7
12513, , -1, 0, 21
12514, US, -1, 0, 80
12515, US, -1, 0, 99
12516, US, -1, 1, 36
12517, US, -1, 1, 17
12518, US, -1, 0, 154
12519, CA, -1, 0, 76
12520, US, -1, 0, 4
12521, US, -1, 0, 34
12522, US, -1, 0, 205
12523, US, -1, 1, 50
12524, , -1, 0, 1
12525, , -1, 1, 16
12526, FI, -1, 1, 27
12527, US, -1, 0, 6
12528, US, -1, 1, 237
12529, US, -1, 0, 95
12530, CA, -1, 1, 37
12531, US, -1, 0, 37
12532, US, -1, 0, 1
12533, NO, -1, 3, 90
12534, US, -1, 0, 61
12535, US, -1, 0, 5
12536, US, -1, 0, 30
12537, CA, -1, 1, 4
12538, MX, -1, 1, 40
12539, US, -1, 1, 6
12540, CA, -1, 0, 5
12541, , -1, 0, 6
12542, CA, -1, 0, 5
12543, CA, -1, 0, 27
12544, CA, -1, 0, 44
12545, US, -1, 2, 24
12546, US, -1, 1, 7
12547, US, -1, 0, 16
12548, US, -1, 0, 52
12549, US, -1, 1, 418
12550, , -1, 0, 8
12551, , -1, 0, 15
12552, DK, -1, 0, 23
12553, , -1, 0, 5
12554, US, -1, 0, 3
12555, JP, -1, 2, 107
12556, , -1, 0, 21
12557, , -1, 0, 11
12558, US, -1, 0, 15
12559, , -1, 0, 8
12560, , -1, 0, 25
12561, , -1, 0, 8
12562, , -1, 0, 5
12563, US, -1, 0, 12
12564, , -1, 1, 10
12565, , -1, 0, 2
12566, US, -1, 2, 948
12567, US, -1, 2, 15
12568, , -1, 0, 35
12569, , -1, 0, 4
12570, CA, -1, 1, 104
12571, AT, -1, 0, 63
12572, , -1, 0, 5
12573, IT, -1, 1, 668
12574, US, -1, 0, 4
12575, , -1, 0, 1
12576, US, -1, 0, 10
12577, CA, -1, 0, 14
12578, US, -1, 0, 15
12579, US, -1, 2, 34
12580, US, -1, 0, 15
12581, US, -1, 0, 3
12582, , -1, 0, 2
12583, US, -1, 0, 69
12584, US, -1, 0, 5
12585, US, -1, 0, 11
12586, FI, -1, 0, 3
12587, , -1, 0, 10
12588, BR, -1, 0, 24
12589, , -1, 0, 23
12590, US, -1, 1, 5
12591, US, -1, 0, 29
12592, US, -1, 0, 27
12593, US, -1, 0, 31
12594, US, -1, 0, 34
12595, , -1, 0, 3
12596, US, -1, 0, 55
12597, , -1, 1, 12
12598, US, -1, 0, 2
12599, US, -1, 0, 23
12600, US, -1, 0, 14
12601, US, -1, 0, 19
12602, CA, -1, 0, 49
12603, US, -1, 1, 8
12604, US, -1, 0, 5
12605, US, -1, 0, 6
12606, , -1, 0, 7
12607, CA, -1, 0, 33
12608, , -1, 0, 21
12609, NO, -1, 0, 28
12610, BM, -1, 0, 21
12611, , -1, 0, 4
12612, , -1, 0, 2
12613, US, -1, 0, 45
12614, US, -1, 0, 2
12615, US, -1, 0, 5
12616, GB, -1, 0, 18
12617, US, -1, 0, 8
12618, US, -1, 3, 8
12619, US, -1, 0, 21
12620, US, -1, 0, 6
12621, US, 9125, 0, 14
12622, , -1, 0, 1
12623, US, -1, 0, 7
12624, US, -1, 0, 6
12625, US, -1, 2, 57
12626, , -1, 0, 8
12627, US, 12720, 1, 17
12628, US, -1, 0, 8
12629, , -1, 0, 7
12630, GB, -1, 0, 52
12631, , -1, 0, 3
12632, US, -1, 0, 42
12633, , -1, 0, 6
12634, US, -1, 0, 106
12635, CA, -1, 0, 14
12636, , -1, 0, 6
12637, , -1, 0, 5
12638, , -1, 0, 14
12639, , -1, 0, 2
12640, US, -1, 2, 16
12641, US, -1, 0, 5
12642, CN, -1, 0, 62
12643, , -1, 0, 3
12644, US, -1, 0, 3
12645, US, -1, 0, 10
12646, US, -1, 0, 50
12647, US, -1, 0, 12
12648, US, -1, 4, 9
12649, US, -1, 0, 94
12650, IT, -1, 3, 56
12651, , -1, 0, 4
12652, US, -1, 0, 13
12653, TW, -1, 0, 14
12654, US, -1, 0, 8
12655, , -1, 1, 6
12656, US, -1, 0, 14
12657, US, -1, 0, 3
12658, US, 15552, 0, 9
12659, US, -1, 0, 6
12660, , -1, 0, 41
12661, GB, -1, 0, 18
12662, NL, 913, 0, 15
12663, US, -1, 0, 35
12664, US, -1, 0, 16
12665, , 13603, 0, 11
12666, US, -1, 2, 11
12667, US, -1, 0, 47
12668, US, -1, 0, 14
12669, US, -1, 0, 5
12670, , -1, 0, 3
12671, , -1, 0, 2
12672, DE, -1, 0, 59
12673, DE, -1, 0, 2
12674, , -1, 0, 2
12675, US, -1, 0, 6
12676, US, -1, 0, 5
12677, US, -1, 0, 32
12678, US, -1, 1, 6
12679, US, -1, 6, 26
12680, , -1, 0, 6
12681, US, -1, 0, 22
12682, US, -1, 0, 287
12683, US, -1, 1, 98
12684, FR, -1, 0, 66
12685, CA, -1, 0, 12
12686, , -1, 0, 165
12687, US, -1, 0, 25
12688, US, -1, 0, 26
12689, US, -1, 0, 7
12690, CA, -1, 0, 13
12691, GB, -1, 0, 124
12692, , -1, 14, 7
12693, DE, -1, 0, 11
12694, US, -1, 0, 11
12695, US, -1, 1, 37
12696, US, -1, 0, 25
12697, US, -1, 3, 67
12698, , -1, 0, 12
12699, US, -1, 0, 3
12700, US, -1, 0, 4
12701, US, -1, 0, 31
12702, US, -1, 0, 39
12703, US, -1, 0, 59
12704, , -1, 0, 1
12705, US, -1, 2, 49
12706, , -1, 0, 4
12707, US, -1, 2, 32
12708, US, -1, 0, 75
12709, US, -1, 0, 7
12710, US, -1, 5, 781
12711, US, -1, 0, 8
12712, , -1, 3, 31
12713, , -1, 0, 13
12714, , -1, 0, 7
12715, US, -1, 0, 163
12716, CA, -1, 0, 26
12717, US, -1, 4, 36
12718, US, -1, 0, 3
12719, GB, -1, 1, 89
12720, US, -1, 4, 78
12721, US, -1, 0, 10
12722, FR, -1, 0, 24
12723, , -1, 1, 2
12724, GB, -1, 1, 17
12725, US, -1, 2, 88
12726, US, -1, 0, 12
12727, US, -1, 4, 11
12728, , -1, 0, 29
12729, US, -1, 0, 6
12730, , -1, 0, 14
12731, US, -1, 0, 121
12732, US, -1, 0, 53
12733, , -1, 1, 10
12734, , -1, 0, 19
12735, CA, -1, 2, 45
12736, CA, -1, 0, 54
12737, US, -1, 0, 17
12738, US, -1, 0, 9
12739, US, -1, 0, 26
12740, , -1, 0, 16
12741, , -1, 0, 7
12742, IT, -1, 0, 8
12743, , -1, 0, 2
12744, , -1, 0, 12
12745, NO, -1, 1, 49
12746, US, -1, 0, 117
12747, US, -1, 1, 45
12748, US, -1, 0, 4
12749, CA, -1, 0, 2
12750, CA, -1, 1, 16
12751, US, -1, 0, 6
12752, , -1, 0, 3
12753, DE, -1, 2, 6
12754, , -1, 0, 5
12755, GB, -1, 3, 89
12756, CA, -1, 0, 45
12757, US, -1, 0, 18
12758, US, -1, 0, 6
12759, DK, -1, 0, 244
12760, US, -1, 0, 17
12761, US, -1, 2, 45
12762, US, -1, 0, 3
12763, , -1, 0, 5
12764, FR, -1, 0, 33
12765, , -1, 0, 3
12766, SE, -1, 0, 50
12767, GB, -1, 0, 6
12768, , -1, 0, 3
12769, US, -1, 4, 210
12770, US, -1, 0, 3
12771, US, -1, 0, 40
12772, , -1, 0, 4
12773, , -1, 0, 3
12774, CA, -1, 1, 37
12775, , -1, 1, 30
12776, , -1, 0, 16
12777, US, -1, 0, 13
12778, , 9593, 0, 13
12779, CA, -1, 0, 12
12780, , -1, 1, 10
12781, US, -1, 0, 37
12782, , -1, 0, 16
12783, US, -1, 1, 110
12784, US, -1, 0, 16
12785, US, -1, 0, 13
12786, US, -1, 0, 259
12787, , -1, 0, 11
12788, , -1, 0, 8
12789, US, -1, 0, 14
12790, , -1, 0, 5
12791, US, -1, 0, 9
12792, , -1, 2, 21
12793, FI, -1, 8, 198
12794, US, -1, 0, 12
12795, , -1, 0, 3
12796, US, -1, 0, 8
12797, , -1, 0, 8
12798, SE, -1, 1, 9
12799, US, -1, 0, 10
12800, US, -1, 1, 58
12801, , -1, 0, 8
12802, FI, -1, 2, 45
12803, , -1, 0, 4
12804, , -1, 0, 2
12805, US, 11507, 0, 1
12806, AU, -1, 5, 24
12807, GB, -1, 0, 16
12808, , -1, 0, 7
12809, US, -1, 0, 252
12810, US, -1, 0, 5
12811, , -1, 0, 2
12812, US, -1, 0, 24
12813, , -1, 0, 3
12814, US, -1, 0, 5
12815, US, -1, 1, 5
12816, US, -1, 3, 36
12817, , -1, 0, 8
12818, US, -1, 0, 86
12819, US, -1, 0, 12
12820, , -1, 0, 14
12821, , -1, 0, 11
12822, , -1, 0, 25
12823, DE, -1, 0, 48
12824, US, -1, 0, 17
12825, , -1, 1, 14
12826, US, -1, 0, 26
12827, , -1, 0, 5
12828, US, -1, 4, 6
12829, US, -1, 0, 8
12830, US, -1, 2, 17
12831, US, -1, 0, 8
12832, US, -1, 1, 246
12833, NZ, -1, 0, 6
12834, FI, -1, 2, 51
12835, US, -1, 1, 31
12836, US, -1, 0, 10
12837, GB, -1, 0, 6
12838, US, -1, 2, 49
12839, , -1, 0, 6
12840, , -1, 0, 2
12841, US, -1, 0, 5
12842, , -1, 0, 2
12843, CA, -1, 2, 6
12844, US, -1, 0, 9
12845, CA, -1, 0, 20
12846, US, -1, 0, 13
12847, US, -1, 5, 202
12848, US, -1, 0, 77
12849, CA, -1, 0, 18
12850, US, -1, 0, 3
12851, US, -1, 1, 5
12852, US, -1, 2, 10
12853, US, -1, 0, 23
12854, US, -1, 2, 28
12855, US, -1, 0, 6
12856, , -1, 1, 16
12857, , -1, 0, 78
12858, US, -1, 0, 4
12859, , -1, 0, 20
12860, US, -1, 2, 34
12861, , -1, 0, 4
12862, DK, -1, 1, 8
12863, GB, -1, 0, 5
12864, US, -1, 0, 45
12865, US, -1, 0, 58
12866, US, -1, 0, 22
12867, US, -1, 0, 15
12868, NL, -1, 0, 10
12869, NL, -1, 0, 35
12870, US, -1, 0, 6
12871, US, -1, 0, 28
12872, US, -1, 0, 74
12873, US, -1, 1, 2
12874, GB, -1, 0, 80
12875, , -1, 0, 27
12876, , -1, 0, 9
12877, CA, -1, 0, 34
12878, CA, -1, 0, 21
12879, US, -1, 0, 20
12880, , -1, 0, 14
12881, DK, -1, 0, 1
12882, GB, -1, 1, 24
12883, CA, -1, 1, 18
12884, US, -1, 0, 6
12885, US, -1, 2, 205
12886, BE, -1, 0, 4
12887, , -1, 0, 4
12888, US, -1, 0, 6
12889, US, -1, 1, 8
12890, US, -1, 1, 4
12891, , -1, 0, 5
12892, FI, -1, 0, 4
12893, , -1, 0, 8
12894, US, -1, 1, 5
12895, , -1, 0, 9
12896, US, -1, 2, 10
12897, US, -1, 0, 8
12898, US, -1, 1, 17
12899, US, -1, 0, 50
12900, , -1, 0, 19
12901, CA, -1, 0, 34
12902, , -1, 0, 3
12903, US, -1, 0, 9
12904, US, -1, 0, 28
12905, US, -1, 0, 33
12906, GB, -1, 0, 5
12907, US, -1, 0, 8
12908, US, -1, 0, 33
12909, US, -1, 0, 7
12910, IT, -1, 0, 215
12911, US, -1, 2, 28
12912, US, -1, 0, 17
12913, US, -1, 6, 101
12914, , -1, 0, 6
12915, US, -1, 0, 6
12916, US, -1, 0, 13
12917, US, -1, 0, 11
12918, US, -1, 1, 35
12919, , -1, 0, 3
12920, US, -1, 0, 7
12921, US, -1, 0, 17
12922, CA, -1, 0, 19
12923, US, -1, 0, 5
12924, , -1, 2, 5
12925, US, -1, 0, 27
12926, US, -1, 0, 14
12927, US, -1, 0, 9
12928, , -1, 0, 64
12929, US, -1, 0, 12
12930, US, -1, 0, 47
12931, GB, -1, 0, 27
12932, , 12603, 0, 1
12933, CA, -1, 0, 4
12934, US, -1, 0, 30
12935, NL, -1, 1, 95
12936, US, -1, 3, 19
12937, CA, -1, 0, 7
12938, US, -1, 0, 10
12939, US, -1, 0, 3
12940, NO, -1, 0, 6
12941, US, -1, 0, 10
12942, CA, -1, 0, 55
12943, , -1, 0, 18
12944, , -1, 2, 8
12945, US, -1, 1, 9
12946, CL, -1, 0, 4
12947, FR, -1, 0, 15
12948, NL, -1, 1, 37
12949, DE, -1, 0, 13
12950, US, -1, 0, 42
12951, US, -1, 0, 8
12952, US, -1, 0, 4
12953, US, -1, 0, 16
12954, , -1, 0, 2
12955, , -1, 0, 11
12956, US, -1, 0, 17
12957, US, -1, 3, 148
12958, US, -1, 0, 8
12959, , -1, 0, 3
12960, , -1, 0, 11
12961, , -1, 1, 5
12962, , -1, 0, 12
12963, US, -1, 0, 48
12964, US, 8943, 0, 27
12965, US, -1, 0, 12
12966, CA, -1, 3, 161
12967, CA, -1, 0, 224
12968, NO, -1, 0, 98
12969, US, -1, 1, 35
12970, US, -1, 0, 10
12971, CA, -1, 1, 61
12972, US, -1, 0, 18
12973, US, -1, 0, 23
12974, US, -1, 1, 102
12975, , -1, 1, 6
12976, US, -1, 1, 46
12977, US, -1, 1, 89
12978, US, -1, 1, 113
12979, US, -1, 0, 35
12980, , -1, 0, 10
12981, , -1, 0, 11
12982, US, -1, 1, 38
12983, CA, -1, 0, 30
12984, US, -1, 5, 124
12985, US, -1, 1, 23
12986, , -1, 0, 11
12987, US, -1, 0, 51
12988, , -1, 0, 6
12989, , -1, 0, 9
12990, CL, -1, 0, 246
12991, US, -1, 0, 41
12992, US, -1, 1, 6
12993, CA, -1, 0, 9
12994, , -1, 0, 28
12995, CA, -1, 1, 17
12996, IT, -1, 0, 5
12997, CA, -1, 1, 43
12998, US, -1, 0, 45
12999, US, -1, 0, 23
13000, US, -1, 0, 95
13001, US, -1, 0, 4
13002, AU, -1, 1, 18
13003, AN, -1, 0, 3
13004, US, -1, 0, 15
13005, SE, -1, 1, 340
13006, US, -1, 1, 627
13007, CA, -1, 3, 19
13008, , -1, 0, 6
13009, US, -1, 2, 89
13010, US, -1, 1, 30
13011, US, -1, 0, 56
13012, , -1, 1, 4
13013, , -1, 0, 3
13014, US, -1, 1, 11
13015, US, -1, 0, 21
13016, CA, -1, 0, 2
13017, US, -1, 0, 69
13018, CA, -1, 1, 25
13019, , -1, 1, 4
13020, , -1, 1, 18
13021, SE, -1, 1, 41
13022, US, -1, 2, 143
13023, US, -1, 0, 67
13024, US, -1, 0, 18
13025, US, -1, 1, 83
13026, US, -1, 0, 5
13027, US, -1, 1, 399
13028, US, -1, 1, 28
13029, US, -1, 0, 20
13030, US, -1, 0, 7
13031, CA, -1, 0, 25
13032, GB, -1, 0, 30
13033, US, -1, 0, 55
13034, US, -1, 1, 272
13035, CA, -1, 0, 8
13036, CA, -1, 0, 23
13037, , -1, 0, 16
13038, CA, -1, 0, 46
13039, , -1, 0, 5
13040, CZ, -1, 0, 12
13041, US, -1, 0, 7
13042, , -1, 0, 20
13043, , -1, 0, 5
13044, , -1, 0, 4
13045, US, -1, 0, 3
13046, CA, -1, 0, 4
13047, , -1, 2, 98
13048, , -1, 0, 5
13049, US, -1, 0, 5
13050, US, -1, 0, 41
13051, US, -1, 0, 40
13052, US, -1, 0, 2
13053, US, -1, 0, 38
13054, US, -1, 0, 31
13055, NO, -1, 1, 21
13056, GB, -1, 0, 4
13057, US, -1, 0, 61
13058, GB, -1, 0, 32
13059, US, -1, 2, 23
13060, US, -1, 0, 3
13061, NO, -1, 0, 8
13062, US, -1, 1, 18
13063, , -1, 0, 3
13064, CA, -1, 0, 2
13065, US, -1, 1, 60
13066, US, -1, 2, 68
13067, , -1, 0, 4
13068, SE, -1, 0, 27
13069, SE, -1, 0, 4
13070, , -1, 0, 3
13071, US, -1, 0, 25
13072, US, -1, 0, 28
13073, US, -1, 0, 148
13074, US, -1, 0, 91
13075, NL, -1, 1, 41
13076, US, -1, 6, 57
13077, CA, -1, 0, 7
13078, CA, -1, 0, 283
