loan_id, sector, amount, borrowers, country, geo
3697, Agriculture, 175, 1, PH, 13 122
3698, Transportation, 350, 1, PH, 13 122
3699, Clothing, 1000, 1, TL, -8.833333 125.75
3700, Retail, 600, 1, TL, -8.833333 125.75
3701, Agriculture, 100, 1, PH, 13 122
3702, Agriculture, 100, 1, PH, 13 122
3703, Agriculture, 100, 1, PH, 9.625278 123.865833
3704, Retail, 875, 1, BO, -16.5 -68.15
3705, Retail, 1625, 1, CO, 4 -72
3706, Education, 925, 1, TJ, 39 71
3707, Health, 800, 6, UG, 2 33
3708, Food, 675, 1, PH, 13 122
3709, Retail, 1000, 1, UG, 2 33
3710, Clothing, 1200, 1, UG, 2 33
3711, Retail, 1200, 1, UG, 1.064444 34.179444
3712, Clothing, 600, 1, HN, 13.333333 -87.083333
3713, Agriculture, 125, 1, KE, 1 38
3714, Retail, 800, 1, PH, 13 122
3715, Transportation, 725, 1, PE, -8.379147 -74.553866
3716, Retail, 1050, 1, ML, 17 -4
3717, Retail, 1050, 1, ML, 11.996041 -7.913563
3718, Agriculture, 125, 1, KE, 1 38
3719, Food, 125, 1, PH, 8.2055 123.7546
3720, Agriculture, 450, 1, PH, 13 122
3721, Food, 525, 1, CO, 4 -72
3722, Services, 875, 2, PK, 31.549722 74.343611
3723, Personal Use, 625, 1, AM, 40 45
3724, Housing, 725, 1, NI, 13 -85
3725, Services, 2300, 1, GE, 42 43.5
3726, Food, 2100, 1, TJ, 38.313056 69.043056
3727, Transportation, 875, 1, KE, 1 38
3728, Personal Use, 600, 1, SV, 13.833333 -88.916667
3729, Clothing, 1200, 1, GE, 42 43.5
3730, Agriculture, 1750, 1, KG, 41 75
3731, Agriculture, 4275, 5, KE, 1 38
3732, Food, 1650, 4, VN, 16.166667 107.833333
3733, Agriculture, 2000, 3, KE, 1 38
3734, Retail, 1050, 1, ML, 17 -4
3735, Retail, 1050, 1, ML, 17 -4
3736, Agriculture, 600, 1, KE, 1 38
3737, Agriculture, 600, 1, KE, 1 38
3738, Agriculture, 475, 1, KE, -0.283333 36.066667
3739, Agriculture, 1475, 1, RW, -2 30
3740, Agriculture, 1475, 1, RW, -2 30
3741, Manufacturing, 100, 1, PH, 8.6078 123.6894
3742, Retail, 450, 1, PH, 13 122
3743, Retail, 2000, 1, PS, 31.92157 35.203285
3744, Personal Use, 1050, 1, TJ, 40.283333 70.416667
3745, Clothing, 400, 1, SV, 13.833333 -88.916667
3746, Agriculture, 500, 1, SV, 13.833333 -88.916667
3747, Retail, 600, 1, SV, 13.833333 -88.916667
3748, Agriculture, 500, 1, SV, 13.833333 -88.916667
3749, Personal Use, 1600, 1, SV, 13.833333 -88.916667
3750, Agriculture, 600, 1, SV, 13.833333 -88.916667
3751, Food, 2400, 1, IQ, 33 44
3752, Retail, 600, 1, SV, 13.833333 -88.916667
3753, Agriculture, 1025, 1, KG, 41 75
3754, Retail, 1425, 3, PK, 31.549722 74.343611
3755, Retail, 1400, 4, SL, 8.5 -11.5
3756, Retail, 700, 6, SL, 8.5 -11.5
3757, Retail, 225, 1, SL, 8.5 -11.5
3758, Retail, 1175, 1, SL, 8.5 -11.5
3759, Retail, 350, 1, SL, 8.5 -11.5
3760, Clothing, 825, 1, SL, 8.5 -11.5
3761, Retail, 1400, 1, SL, 8.5 -11.5
3762, Food, 350, 1, SL, 8.5 -11.5
3763, Agriculture, 350, 1, PH, 13 122
3764, Retail, 350, 1, KE, -0.716667 36.433333
3765, Agriculture, 600, 1, KE, -0.716667 36.433333
3766, Clothing, 975, 1, GE, 42 43.5
3767, Services, 250, 1, KE, 1 38
3768, Services, 250, 1, KE, 1 38
3769, Agriculture, 350, 1, KE, -0.716667 36.433333
3770, Agriculture, 250, 1, KE, 1 38
3771, Retail, 250, 1, KE, 1 38
3772, Food, 250, 1, KE, -0.283333 36.066667
3773, Clothing, 125, 1, PH, 13 122
3774, Clothing, 250, 1, KE, 1 38
3775, Food, 200, 1, PH, 13 122
3776, Agriculture, 150, 1, PH, 13 122
3777, Retail, 1125, 1, PH, 13 122
3778, Agriculture, 800, 1, PH, 13 122
3779, Food, 250, 1, KE, 1 38
3780, Housing, 850, 1, NI, 13.166667 -86.333333
3781, Food, 1200, 1, UG, 2 33
3782, Food, 1450, 1, PE, -10 -76
3783, Food, 1450, 1, PE, -10 -76
3784, Services, 75, 1, ID, -5 120
3785, Retail, 2350, 1, YE, 15.5 47.5
3786, Retail, 475, 1, LR, 6.5 -9.5
3787, Agriculture, 3000, 1, AM, 40 45
3788, Agriculture, 275, 1, UG, 2 33
3789, Transportation, 425, 1, PH, 13 122
3790, Agriculture, 1400, 1, NI, 12.150833 -86.268333
3791, Retail, 425, 1, LR, 6.5 -9.5
3792, Agriculture, 1500, 1, SV, 13.833333 -88.916667
3793, Clothing, 3050, 25, CD, 0 25
3794, Agriculture, 1600, 1, SV, 13.833333 -88.916667
3795, Food, 725, 1, PE, -10 -76
3796, Arts, 375, 1, PE, -10 -76
3797, Agriculture, 800, 1, KH, 13 105
3798, Agriculture, 300, 1, UG, 2 33
3799, Personal Use, 250, 1, KE, -3.216667 40.116667
3800, Retail, 375, 1, PH, 13 122
3801, Food, 350, 1, KE, 1 38
3802, Arts, 400, 1, PK, 31.549722 74.343611
3803, Food, 425, 1, LR, 6.5 -9.5
3804, Manufacturing, 800, 1, UG, 2 33
3805, Transportation, 5000, 1, GE, 42 43.5
3806, Agriculture, 700, 1, KE, -0.683333 34.766667
3807, Agriculture, 800, 1, PH, 13 122
3808, Retail, 1125, 1, PH, 13 122
3809, Retail, 675, 1, PH, 13 122
3810, Agriculture, 1125, 1, PH, 13 122
3811, Retail, 575, 1, PH, 13 122
3812, Education, 475, 1, CO, 4 -72
3813, Agriculture, 600, 1, KE, -0.716667 36.433333
3814, Agriculture, 1500, 1, SV, 13.833333 -88.916667
3815, Food, 200, 1, LR, 6.5 -9.5
3816, Agriculture, 125, 1, KE, 1 38
3817, Agriculture, 1500, 1, AM, 40 45
3818, Retail, 250, 1, KE, 1 38
3819, Retail, 250, 1, KE, 1 38
3820, Agriculture, 250, 1, KE, -0.283333 36.066667
3821, Food, 125, 1, KE, 1 38
3822, Retail, 125, 1, KE, 1 38
3823, Retail, 400, 1, PK, 30 70
3824, Agriculture, 1000, 1, TJ, 39 71
3825, Retail, 2475, 1, AM, 40 45
3826, Retail, 2000, 1, TJ, 38.313056 69.043056
3827, Retail, 825, 1, KE, 1 38
3828, Retail, 3000, 1, TJ, 40.28 69.631667
3829, Retail, 2525, 1, TJ, 40.116667 70.633333
3830, Services, 2500, 1, LB, 33.833333 35.833333
3831, Services, 800, 1, CO, 4 -72
3832, Retail, 1575, 1, CO, 4 -72
3833, Food, 325, 1, CM, 6 12
3834, Agriculture, 1300, 1, AM, 40 45
3835, Personal Use, 525, 1, TJ, 38.313056 69.043056
3836, Retail, 1300, 1, CO, 4 -72
3837, Agriculture, 125, 1, KE, 1 38
3838, Agriculture, 650, 1, NI, 12.150833 -86.268333
3839, Agriculture, 1000, 1, EC, -2 -77.5
3840, Services, 75, 1, ID, -5 120
3841, Construction, 1500, 1, LB, 33.833333 35.833333
3842, Food, 200, 1, UG, 2 33
3843, Agriculture, 250, 1, KE, -1.3 36.816667
3844, Agriculture, 825, 1, KE, -0.683333 34.766667
3845, Food, 3975, 33, SN, 14 -14
3846, Clothing, 775, 1, AL, 41 20
3847, Services, 650, 1, NI, 12.616667 -87.15
3848, Agriculture, 1225, 1, UA, 46.363333 32.943333
3849, Food, 400, 1, PK, 30 70
3850, Food, 1075, 1, PE, -10 -76
3851, Clothing, 3025, 2, GT, 15.5 -90.25
3852, Education, 475, 1, CO, 4 -72
3853, Retail, 250, 1, KE, 1 38
3854, Clothing, 3050, 1, UA, 49 32
3855, Transportation, 1025, 1, SV, 13.833333 -88.916667
3856, Agriculture, 125, 1, KE, 1 38
3857, Agriculture, 125, 1, KE, 1 38
3858, Food, 1625, 1, PE, -10 -76
3859, Retail, 750, 1, HN, 13.416667 -87.45
3860, Housing, 1500, 1, BO, -17.383333 -66.15
3861, Services, 825, 1, KE, 1 38
3862, Agriculture, 3525, 5, KE, 0.616667 34.766667
3863, Agriculture, 1725, 1, AZ, 40.5 47.5
3864, Agriculture, 1025, 1, KG, 41 75
3865, Agriculture, 2050, 1, KG, 41 75
3866, Housing, 1000, 1, SV, 13.833333 -88.916667
3867, Food, 3075, 27, SN, 14 -14
3868, Agriculture, 250, 1, KE, 1 38
3869, Education, 475, 1, CO, 4 -72
3870, Food, 1575, 1, CO, 4 -72
3871, Food, 800, 1, UG, 0.75 34.083333
3872, Agriculture, 1250, 1, KG, 41 75
3873, Retail, 300, 1, SL, 8.5 -11.5
3874, Retail, 375, 1, LR, 6.5 -9.5
3875, Agriculture, 2000, 1, TJ, 39 71
3876, Agriculture, 250, 1, GE, 42 43.5
3877, Agriculture, 125, 1, KE, -1.166667 36.833333
3878, Food, 125, 1, KE, 1 38
3879, Food, 250, 1, KE, 1 38
3880, Retail, 1050, 1, CO, 4 -72
3881, Food, 575, 1, KE, 1 38
3882, Services, 1225, 1, UA, 49 32
3883, Retail, 200, 1, PH, 13 122
3884, Retail, 225, 1, PH, 13 122
3885, Retail, 225, 1, PH, 13 122
3886, Retail, 225, 1, PH, 8.583333 123.333333
3887, Retail, 150, 1, PH, 13 122
3888, Retail, 575, 1, PH, 9.988056 124.338889
3889, Food, 300, 1, PH, 13 122
3890, Food, 1125, 1, PH, 13 122
3891, Retail, 450, 1, PH, 8.2055 123.7546
3892, Services, 2600, 1, CO, 4 -72
3893, Food, 1000, 1, SV, 13.833333 -88.916667
3894, Services, 450, 1, WS, -13.583333 -172.3333
3895, Food, 1275, 1, AZ, 40.5 47.5
3896, Food, 300, 1, LR, 6.5 -9.5
3897, Food, 700, 1, KE, 1 38
3898, Clothing, 10000, 6, CD, 0 25
3899, Agriculture, 400, 1, NI, 12.083333 -85.166667
3900, Agriculture, 375, 1, PE, -10 -76
3901, Retail, 2025, 1, CR, 10 -84
3902, Retail, 2950, 1, TJ, 39 71
3903, Retail, 150, 1, NI, 13.166667 -86.333333
3904, Agriculture, 725, 1, PE, -10 -76
3905, Education, 475, 1, JO, 31 36
3906, Manufacturing, 1575, 1, CO, 4 -72
3907, Retail, 1525, 5, CR, 10 -84
3908, Services, 500, 1, NI, 13.166667 -86.333333
3909, Clothing, 250, 1, KE, -1.3 36.816667
3910, Agriculture, 1225, 1, UA, 46.363333 32.943333
3911, Housing, 300, 1, NI, 13 -85
3912, Food, 750, 1, CO, 4 -72
3913, Retail, 3000, 1, TJ, 39.910833 69.006389
3914, Retail, 325, 1, CM, 6 12
3915, Food, 1025, 1, BO, -16.483333 -68.18333
3916, Services, 1050, 1, CO, 4 -72
3917, Food, 2150, 17, SN, 14 -14
3918, Services, 250, 1, KE, 1 38
3919, Clothing, 2800, 7, UG, 0.315556 32.565556
3920, Services, 250, 1, KE, -1.166667 36.833333
3921, Transportation, 475, 1, PK, 30 70
3922, Retail, 650, 1, NI, 12.616667 -87.15
3923, Agriculture, 2050, 1, KG, 41 75
3924, Agriculture, 2000, 1, AM, 40 45
3925, Housing, 2925, 1, UA, 46.363333 32.943333
3926, Agriculture, 475, 5, KE, 1 38
3927, Agriculture, 600, 1, KE, 1 38
3928, Food, 1500, 1, AM, 40 45
3929, Food, 300, 1, LR, 6.5 -9.5
3930, Services, 300, 1, UG, 2 33
3931, Agriculture, 1475, 1, RW, -2 30
3932, Agriculture, 1475, 1, RW, -2 30
3933, Arts, 2000, 1, US, 39.76 -98.5
3934, Food, 375, 1, PE, -10 -76
3935, Agriculture, 4875, 1, UA, 49 32
3936, Agriculture, 450, 1, WS, -13.583333 -172.3333
3937, Food, 1225, 1, UA, 46.363333 32.943333
3938, Food, 450, 1, WS, -13.583333 -172.3333
3939, Clothing, 950, 1, YE, 15.5 47.5
3940, Clothing, 125, 1, KE, 1 38
3941, Clothing, 250, 1, KE, -0.283333 36.066667
3942, Transportation, 375, 1, YE, 15.5 47.5
3943, Transportation, 125, 1, KE, 1 38
3944, Transportation, 1500, 1, TJ, 39 71
3945, Agriculture, 450, 1, BO, -16.5 -68.15
3946, Food, 425, 1, KE, 1 38
3947, Transportation, 1250, 1, AM, 40 45
3948, Clothing, 475, 1, PK, 31.549722 74.343611
3949, Retail, 200, 1, PH, 13 122
3950, Services, 1275, 1, BO, -17.383333 -66.15
3951, Services, 650, 1, CO, 4 -72
3952, Personal Use, 1525, 1, BO, -17.383333 -66.15
3953, Housing, 2100, 1, TJ, 39 71
3954, Food, 1575, 1, CO, 4 -72
3955, Services, 775, 1, WS, -13.583333 -172.3333
3956, Agriculture, 700, 1, SV, 13.833333 -88.916667
3957, Retail, 1000, 1, UG, 2 33
3958, Food, 500, 1, SV, 13.833333 -88.916667
3959, Retail, 600, 1, KE, 1 38
3960, Food, 1500, 3, NI, 11.966667 -86.1
3961, Retail, 1575, 1, CO, 4 -72
3962, Clothing, 1000, 1, UG, 2 33
3963, Agriculture, 800, 1, SV, 13.833333 -88.916667
3964, Agriculture, 3000, 1, AM, 40 45
3965, Retail, 1150, 1, SL, 8.5 -11.5
3966, Services, 1200, 1, UG, 1.064444 34.179444
3967, Construction, 1125, 1, AM, 40 45
3968, Housing, 1025, 1, BO, -17.383333 -66.15
3969, Housing, 1450, 1, BO, -21.535486 -64.72955
3970, Retail, 2000, 1, IQ, 33 44
3971, Food, 3625, 1, CO, 4 -72
3972, Transportation, 500, 1, AM, 40 45
3973, Retail, 250, 1, SL, 8.5 -11.5
3974, Retail, 1050, 1, SN, 14 -14
3975, Food, 750, 1, HN, 15 -86.5
3976, Housing, 1500, 1, LB, 33.833333 35.833333
3977, Housing, 700, 1, SV, 13.833333 -88.916667
3978, Agriculture, 3775, 6, KE, 1 38
3979, Agriculture, 750, 1, BO, -17.383333 -66.15
3980, Retail, 2100, 1, LB, 33.833333 35.833333
3981, Agriculture, 800, 1, EC, -2 -77.5
3982, Agriculture, 3525, 4, KE, 1 38
3983, Agriculture, 3975, 7, KE, 1 38
3984, Agriculture, 1475, 1, RW, -2 30
3985, Services, 50, 1, ID, -5 120
3986, Food, 125, 1, KE, -1.166667 36.833333
3987, Retail, 125, 1, KE, 1 38
3988, Clothing, 125, 1, KE, 1 38
3989, Agriculture, 1000, 1, EC, -2 -77.5
3990, Retail, 125, 1, KE, 1 38
3991, Transportation, 2000, 1, TJ, 37.8025 69.644167
3992, Food, 1175, 1, GE, 42 43.5
3993, Agriculture, 900, 1, SV, 13.833333 -88.916667
3994, Food, 2050, 2, TZ, -6 35
3995, Food, 3100, 5, TZ, -6.8 39.283333
3996, Clothing, 5525, 4, TZ, -6.8 39.283333
3997, Agriculture, 700, 1, KE, -0.583333 35.183333
3998, Agriculture, 1500, 1, RW, -2 30
3999, Agriculture, 1475, 1, RW, -2 30
4000, Construction, 725, 1, PE, -8.379147 -74.553866
4001, Personal Use, 850, 4, YE, 15.5 47.5
4002, Agriculture, 450, 1, WS, -13.583333 -172.3333
4003, Services, 1825, 6, EC, -2 -77.5
4004, Retail, 8000, 1, TZ, -8.9 33.45
4005, Food, 450, 1, WS, -13.583333 -172.3333
4006, Agriculture, 450, 1, WS, -13.583333 -172.3333
4007, Retail, 1500, 1, TJ, 39 71
4008, Services, 1450, 1, BO, -16.5 -68.15
4009, Food, 825, 1, SV, 13.833333 -88.916667
4010, Agriculture, 875, 1, EC, -2 -77.5
4011, Agriculture, 1075, 1, PE, -10 -76
4012, Food, 2225, 1, AM, 40 45
4013, Agriculture, 800, 1, UG, 0.083333 32
4014, Food, 2725, 1, AM, 40 45
4015, Housing, 1100, 1, EC, -2 -77.5
4016, Housing, 825, 1, SV, 13.833333 -88.916667
4017, Construction, 500, 1, NI, 13 -85
4018, Education, 875, 1, NI, 12.150833 -86.268333
4019, Clothing, 250, 1, KE, -0.283333 36.066667
4020, Housing, 1125, 4, YE, 15.5 47.5
4021, Agriculture, 1275, 1, TJ, 39 71
4022, Retail, 1200, 1, SV, 13.833333 -88.916667
4023, Retail, 850, 1, TJ, 39 71
4024, Retail, 950, 1, NI, 13.166667 -86.333333
4025, Agriculture, 1125, 1, PH, 13 122
4026, Food, 1200, 1, UG, 2 33
4027, Agriculture, 325, 1, GE, 42 43.5
4028, Transportation, 2500, 1, TJ, 40.28 69.631667
4029, Clothing, 1950, 1, AL, 41 20
4030, Food, 425, 1, NI, 13.166667 -86.333333
4031, Retail, 875, 1, WS, -13.583333 -172.3333
4032, Agriculture, 750, 1, SV, 13.833333 -88.916667
4033, Food, 225, 1, PH, 13 122
4034, Retail, 175, 1, PH, 13 122
4035, Retail, 225, 1, PH, 9.988056 124.338889
4036, Retail, 350, 1, PH, 13 122
4037, Clothing, 1475, 6, UG, 2 33
4038, Food, 250, 1, KE, -0.283333 36.066667
4039, Clothing, 250, 1, KE, -0.283333 36.066667
4040, Retail, 250, 1, KE, -0.283333 36.066667
4041, Agriculture, 400, 1, UG, 2 33
4042, Agriculture, 400, 1, UG, 2 33
4043, Clothing, 250, 1, KE, -0.283333 36.066667
4044, Retail, 375, 1, PE, -10 -76
4045, Food, 575, 1, PH, 13 122
4046, Agriculture, 325, 1, WS, -13.583333 -172.3333
4047, Retail, 925, 1, SL, 8.5 -11.5
4048, Agriculture, 450, 1, WS, -13.8 -171.8
4049, Food, 1125, 1, PH, 13 122
4050, Retail, 625, 1, TG, 8 1.166667
4051, Retail, 650, 1, TG, 8 1.166667
4052, Retail, 2100, 14, SN, 14 -14
4053, Services, 625, 1, PH, 13 122
4054, Agriculture, 1450, 1, RW, -2 30
4055, Agriculture, 575, 1, PH, 13 122
4056, Agriculture, 1250, 1, SV, 13.833333 -88.916667
4057, Agriculture, 500, 1, SV, 13.833333 -88.916667
4058, Agriculture, 2050, 1, KG, 41 75
4059, Agriculture, 350, 1, WS, -13.583333 -172.3333
4060, Food, 675, 1, PH, 13 122
4061, Transportation, 175, 1, PH, 13 122
4062, Agriculture, 600, 1, KE, -1.3 36.816667
4063, Agriculture, 3000, 1, AM, 40 45
4064, Services, 2500, 1, US, 39.76 -98.5
4065, Food, 1075, 1, PE, -10 -76
4066, Retail, 300, 1, NI, 13 -85
4067, Housing, 1500, 1, SV, 13.833333 -88.916667
4068, Agriculture, 650, 1, WS, -13.583333 -172.3333
4069, Services, 750, 1, WS, -13.583333 -172.3333
4070, Agriculture, 900, 1, PH, 13 122
4071, Food, 4025, 30, SN, 14 -14
4072, Agriculture, 650, 1, WS, -13.583333 -172.3333
4073, Food, 1225, 1, HN, 13.333333 -87.083333
4074, Services, 2950, 1, TJ, 40.116667 70.633333
4075, Services, 2100, 1, TJ, 40.116667 70.633333
4076, Services, 2000, 1, LB, 33.833333 35.833333
4077, Personal Use, 600, 1, BO, -16.483333 -68.18333
4078, Food, 1075, 1, WS, -13.583333 -172.3333
4079, Retail, 225, 1, PH, 8.583333 123.333333
4080, Retail, 225, 1, PH, 13 122
4081, Services, 225, 1, PH, 13 122
4082, Food, 250, 1, KE, 1 38
4083, Agriculture, 250, 1, PH, 13 122
4084, Retail, 625, 1, WS, -13.583333 -172.3333
4085, Services, 900, 1, PE, -10 -76
4086, Retail, 400, 1, PK, 31.549722 74.343611
4087, Construction, 300, 1, PE, -10 -76
4088, Education, 325, 1, AM, 40 45
4089, Housing, 500, 1, SV, 13.833333 -88.916667
4090, Housing, 625, 1, NI, 12.150833 -86.268333
4091, Retail, 3400, 24, SN, 14 -14
4092, Retail, 1225, 1, KE, 1 38
4093, Agriculture, 650, 1, WS, -13.583333 -172.3333
4094, Retail, 1050, 1, CO, 4 -72
4095, Retail, 800, 1, CO, 4 -72
4096, Retail, 2825, 4, CR, 10 -84
4097, Agriculture, 1175, 1, BO, -17 -65
4098, Transportation, 1250, 1, AM, 40 45
4099, Agriculture, 600, 1, AM, 40 45
4100, Agriculture, 650, 2, KH, 13 105
4101, Education, 800, 1, KH, 13 105
4102, Food, 300, 1, LR, 6.5 -9.5
4103, Retail, 900, 1, PE, -10 -76
4104, Construction, 2100, 1, LB, 33.833333 35.833333
4105, Construction, 1175, 1, LB, 33.833333 35.833333
4106, Food, 400, 1, KH, 13 105
4107, Education, 1200, 1, KH, 13 105
4108, Agriculture, 625, 1, KH, 13 105
4109, Housing, 350, 1, PH, 13 122
4110, Housing, 1000, 1, KH, 13 105
4111, Agriculture, 175, 1, PH, 13 122
4112, Agriculture, 650, 1, WS, -13.583333 -172.3333
4113, Construction, 1000, 1, TL, -8.833333 125.75
4114, Retail, 225, 1, SL, 8.5 -11.5
4115, Agriculture, 450, 1, WS, -13.583333 -172.3333
4116, Agriculture, 425, 1, PH, 13 122
4117, Transportation, 1000, 1, SV, 13.833333 -88.916667
4118, Transportation, 225, 1, PH, 13 122
4119, Manufacturing, 325, 1, PH, 13 122
4120, Retail, 600, 1, TL, -8.833333 125.75
4121, Retail, 675, 1, ID, -5 120
4122, Agriculture, 225, 1, PH, 13 122
4123, Agriculture, 3000, 1, AM, 40 45
4124, Manufacturing, 5000, 1, US, 39.76 -98.5
4125, Retail, 825, 1, ID, -5 120
4126, Retail, 1800, 1, IQ, 33 44
4127, Agriculture, 1000, 1, EC, -2 -77.5
4128, Transportation, 1075, 1, PE, -10 -76
4129, Construction, 1200, 1, PY, -26 -57.166667
4130, Food, 1500, 1, SV, 13.833333 -88.916667
4131, Services, 2400, 1, IQ, 33 44
4132, Agriculture, 1475, 1, RW, -2 30
4133, Food, 450, 1, PH, 13 122
4134, Agriculture, 75, 1, PH, 13 122
4135, Retail, 675, 1, ID, -5 120
4136, Food, 1275, 1, PE, -10 -76
4137, Food, 250, 1, LR, 6.5 -9.5
4138, Food, 1300, 1, CO, 4 -72
4139, Retail, 350, 1, PH, 13 122
4140, Food, 1400, 2, SN, 14 -14
4141, Personal Use, 250, 1, YE, 15.5 47.5
4142, Transportation, 3000, 1, TJ, 38.133333 68.958333
4143, Agriculture, 175, 1, PH, 13 122
4144, Personal Use, 1050, 1, TJ, 38.5 68.233333
4145, Services, 3000, 1, IQ, 33 44
4146, Agriculture, 2750, 1, KG, 41 75
4147, Agriculture, 1025, 1, KG, 41 75
4148, Agriculture, 300, 1, PH, 13 122
4149, Retail, 275, 1, PH, 13 122
4150, Food, 775, 1, NI, 13 -85
4151, Transportation, 200, 1, PH, 13 122
4152, Education, 500, 1, PS, 31.92157 35.203285
4153, Retail, 575, 1, KE, 1 38
4154, Personal Use, 1025, 1, YE, 15.5 47.5
4155, Education, 350, 1, PH, 13 122
4156, Agriculture, 350, 1, KE, -0.583333 35.183333
4157, Agriculture, 1025, 1, BO, -16.483333 -68.18333
4158, Agriculture, 1725, 1, AZ, 40.5 47.5
4159, Food, 375, 1, PH, 13 122
4160, Agriculture, 425, 1, KE, -0.583333 35.183333
4161, Retail, 700, 1, TL, -8.833333 125.75
4162, Retail, 225, 1, PH, 13 122
4163, Agriculture, 225, 1, PH, 13 122
4164, Agriculture, 1475, 1, RW, -2 30
4165, Retail, 575, 4, YE, 15.5 47.5
4166, Retail, 500, 1, KE, -3.216667 40.116667
4167, Personal Use, 1500, 1, SV, 13.833333 -88.916667
4168, Agriculture, 1325, 1, KG, 41 75
4169, Retail, 2500, 1, GE, 42 43.5
4170, Agriculture, 2700, 1, AM, 40 45
4171, Retail, 1575, 1, CO, 4 -72
4172, Agriculture, 2800, 4, KE, 0.416667 34.25
4173, Food, 5825, 40, SN, 14 -14
4174, Services, 1000, 1, KH, 12 105.5
4175, Agriculture, 2575, 1, AZ, 39.5 48.416667
4176, Food, 1000, 1, AM, 40 45
4177, Retail, 1000, 1, UG, 2 33
4178, Agriculture, 650, 7, KE, 1 38
4179, Retail, 850, 1, TG, 8 1.166667
4180, Agriculture, 2600, 4, KE, 1 38
4181, Retail, 400, 1, PK, 30 70
4182, Retail, 625, 1, AM, 40 45
4183, Food, 275, 1, LR, 6.5 -9.5
4184, Transportation, 900, 1, PE, -8.379147 -74.553866
4185, Retail, 300, 1, LR, 6.5 -9.5
4186, Food, 300, 1, LR, 6.5 -9.5
4187, Retail, 250, 1, LR, 6.5 -9.5
4188, Transportation, 1350, 1, PH, 13 122
4189, Transportation, 600, 1, KE, -0.283333 36.066667
4190, Agriculture, 1275, 1, AZ, 40.5 47.5
4191, Education, 625, 1, JO, 31 36
4192, Services, 550, 1, CO, 4 -72
4193, Retail, 700, 1, GE, 42 43.5
4194, Services, 1500, 1, LB, 33.833333 35.833333
4195, Agriculture, 1575, 1, CO, 4 -72
4196, Agriculture, 1000, 1, TJ, 39 71
4197, Retail, 1050, 1, CO, 4 -72
4198, Housing, 375, 1, PE, -10 -76
4199, Retail, 900, 1, PE, -10 -76
4200, Services, 725, 1, PE, -10 -76
4201, Housing, 525, 1, PE, -10 -76
4202, Retail, 1000, 1, SV, 13.833333 -88.916667
4203, Retail, 1500, 1, AM, 40 45
4204, Retail, 1500, 1, AM, 40 45
4205, Clothing, 3000, 1, GE, 42 43.5
4206, Agriculture, 2500, 1, AM, 40 45
4207, Agriculture, 3600, 5, KE, 1 38
4208, Retail, 475, 1, PK, 30 70
4209, Education, 1200, 1, TJ, 38.56 68.773889
4210, Retail, 175, 1, PH, 13 122
4211, Transportation, 275, 1, PH, 13 122
4212, Food, 800, 1, UG, 2 33
4213, Agriculture, 1225, 1, KG, 41 75
4214, Clothing, 1000, 1, SV, 13.833333 -88.916667
4215, Agriculture, 5425, 7, KE, 0.616667 34.766667
4216, Services, 3000, 1, IQ, 33 44
4217, Housing, 725, 1, PE, -10 -76
4218, Clothing, 2575, 1, UA, 46.842222 35.373056
4219, Food, 1575, 1, TJ, 38.56 68.773889
4220, Housing, 350, 1, SV, 13.833333 -88.916667
4221, Housing, 700, 1, SV, 13.833333 -88.916667
4222, Housing, 1050, 1, TJ, 38.56 68.773889
4223, Services, 875, 2, PK, 31.549722 74.343611
4224, Food, 350, 1, PK, 31.549722 74.343611
4225, Services, 1200, 1, UG, 2 33
4226, Agriculture, 1200, 1, UG, 2 33
4227, Retail, 800, 1, UG, 2 33
4228, Retail, 475, 1, KE, -0.716667 36.433333
4229, Transportation, 2500, 1, GE, 42 43.5
4230, Agriculture, 650, 1, WS, -13.583333 -172.3333
4231, Food, 1200, 1, SV, 13.833333 -88.916667
4232, Retail, 1000, 1, SV, 13.833333 -88.916667
4233, Education, 500, 1, PS, 31.92157 35.203285
4234, Education, 1000, 1, PS, 31.92157 35.203285
4235, Services, 950, 1, NI, 13 -85
4236, Food, 125, 1, PH, 13 122
4237, Agriculture, 1250, 1, PE, -10 -76
4238, Agriculture, 3450, 6, KE, 1 38
4239, Retail, 825, 1, KE, 1 38
4240, Agriculture, 3950, 6, KE, 1 38
4241, Construction, 1500, 1, BO, -17.383333 -66.15
4242, Services, 1000, 1, UG, 1.083333 33.25
4243, Food, 325, 1, PH, 13 122
4244, Agriculture, 250, 1, KE, 1 38
4245, Agriculture, 2800, 4, KE, 1 38
4246, Transportation, 1450, 1, BO, -17.8 -63.166667
4247, Food, 450, 1, PH, 13 122
4248, Transportation, 1500, 1, BO, -17.383333 -66.15
4249, Agriculture, 1125, 1, PH, 13 122
4250, Agriculture, 750, 1, PH, 13 122
4251, Food, 150, 1, PH, 13 122
4252, Food, 150, 1, PH, 13 122
4253, Agriculture, 900, 1, PE, -10 -76
4254, Agriculture, 175, 1, PH, 13 122
4255, Agriculture, 700, 1, KE, 1 38
4256, Clothing, 800, 1, NI, 12.150833 -86.268333
4257, Clothing, 600, 1, KE, 1 38
4258, Housing, 475, 1, NI, 12.083333 -85.166667
4259, Transportation, 1125, 1, MN, 47.916667 106.916667
4260, Agriculture, 2500, 1, AM, 40 45
4261, Agriculture, 2500, 1, AM, 40 45
4262, Transportation, 1000, 1, KH, 13 105
